parcel_id,slr_cm,storm,depth_m,duration_hr,wave_ht_m,slr_m,ADDRESS,ZIP OR POSTAL CODE
53,50,100yr,0,0,0,0.5,721 Sand Point Rd,93013
53,75,avg,0,0,0,0.75,721 Sand Point Rd,93013
53,75,100yr,0,0,0,0.75,721 Sand Point Rd,93013
53,100,avg,0,0,0,1,721 Sand Point Rd,93013
53,100,100yr,0,0,0,1,721 Sand Point Rd,93013
53,125,avg,0,0,0,1.25,721 Sand Point Rd,93013
53,125,100yr,0,0,0,1.25,721 Sand Point Rd,93013
53,150,avg,0,0,0,1.5,721 Sand Point Rd,93013
53,150,100yr,0,0,0,1.5,721 Sand Point Rd,93013
53,175,avg,0,0,0,1.75,721 Sand Point Rd,93013
53,175,100yr,0,0,0,1.75,721 Sand Point Rd,93013
53,200,avg,0,0,0,2,721 Sand Point Rd,93013
53,200,100yr,0,0,0,2,721 Sand Point Rd,93013
53,500,avg,252.3134765625,24.185216903686523,0.582112729549408,5,721 Sand Point Rd,93013
53,500,100yr,283,24.209516525268555,2.0244903564453125,5,721 Sand Point Rd,93013
54,0,avg,0,0,0,0,711 Sand Point Rd,93013
54,0,100yr,0,0,0,0,711 Sand Point Rd,93013
54,25,avg,0,0,0,0.25,711 Sand Point Rd,93013
54,25,100yr,0,0,0,0.25,711 Sand Point Rd,93013
54,50,avg,0,0,0,0.5,711 Sand Point Rd,93013
54,50,100yr,0,0,0,0.5,711 Sand Point Rd,93013
54,75,avg,0,0,0,0.75,711 Sand Point Rd,93013
54,75,100yr,5,7.793793201446533,0.09992102533578873,0.75,711 Sand Point Rd,93013
54,100,avg,3.1385185718536377,5.7379841804504395,0.07256156206130981,1,711 Sand Point Rd,93013
54,100,100yr,46,7.793793201446533,0.09992102533578873,1,711 Sand Point Rd,93013
54,125,avg,44.55281448364258,14.845608711242676,0.15779505670070648,1.25,711 Sand Point Rd,93013
54,125,100yr,75,16.060014724731445,0.32627972960472107,1.25,711 Sand Point Rd,93013
54,150,avg,86.58549499511719,14.845608711242676,0.157631516456604,1.5,711 Sand Point Rd,93013
54,150,100yr,105,16.060014724731445,0.32627972960472107,1.5,711 Sand Point Rd,93013
54,175,avg,109.58549499511719,19.218196868896484,0.21700459718704224,1.75,711 Sand Point Rd,93013
54,175,100yr,135,20.860681533813477,0.4506179094314575,1.75,711 Sand Point Rd,93013
54,200,avg,132.5854949951172,19.218196868896484,0.2171974778175354,2,711 Sand Point Rd,93013
54,200,100yr,165,20.860681533813477,0.4506179094314575,2,711 Sand Point Rd,93013
54,500,avg,420.5245056152344,24.05406379699707,0.5904315710067749,5,711 Sand Point Rd,93013
54,500,100yr,453,24.08579444885254,1.9417105913162231,5,711 Sand Point Rd,93013
55,0,avg,0,0,0,0,701 Sand Point Rd,93013-1105
55,0,100yr,0,0,0,0,701 Sand Point Rd,93013-1105
55,25,avg,0,0,0,0.25,701 Sand Point Rd,93013-1105
55,25,100yr,0,0,0,0.25,701 Sand Point Rd,93013-1105
55,50,avg,0,0,0,0.5,701 Sand Point Rd,93013-1105
55,50,100yr,0,0,0,0.5,701 Sand Point Rd,93013-1105
55,75,avg,0,0,0,0.75,701 Sand Point Rd,93013-1105
55,75,100yr,0,0,0,0.75,701 Sand Point Rd,93013-1105
55,100,avg,0,0,0,1,701 Sand Point Rd,93013-1105
55,100,100yr,0,0,0,1,701 Sand Point Rd,93013-1105
55,125,avg,0,0,0,1.25,701 Sand Point Rd,93013-1105
55,125,100yr,0,0,0,1.25,701 Sand Point Rd,93013-1105
55,150,avg,0,0,0,1.5,701 Sand Point Rd,93013-1105
55,150,100yr,0,0,0,1.5,701 Sand Point Rd,93013-1105
55,175,avg,0,0,0,1.75,701 Sand Point Rd,93013-1105
55,175,100yr,6,20.47894287109375,0.06766223162412643,1.75,701 Sand Point Rd,93013-1105
55,200,avg,10.737089157104492,18.842683792114258,0.03770846873521805,2,701 Sand Point Rd,93013-1105
55,200,100yr,36,20.47894287109375,0.06766223162412643,2,701 Sand Point Rd,93013-1105
55,500,avg,292.00482177734375,24.117687225341797,0.6131539940834045,5,701 Sand Point Rd,93013-1105
55,500,100yr,319,24.14811134338379,1.8956345319747925,5,701 Sand Point Rd,93013-1105
56,0,avg,0,0,0,0,685 Sand Point Rd,93013
56,0,100yr,0,0,0,0,685 Sand Point Rd,93013
56,25,avg,0,0,0,0.25,685 Sand Point Rd,93013
56,25,100yr,0,0,0,0.25,685 Sand Point Rd,93013
56,50,avg,0,0,0,0.5,685 Sand Point Rd,93013
56,50,100yr,0,0,0,0.5,685 Sand Point Rd,93013
56,75,avg,0,0,0,0.75,685 Sand Point Rd,93013
56,75,100yr,0,0,0,0.75,685 Sand Point Rd,93013
56,100,avg,0,0,0,1,685 Sand Point Rd,93013
56,100,100yr,0,0,0,1,685 Sand Point Rd,93013
56,125,avg,0,0,0,1.25,685 Sand Point Rd,93013
56,125,100yr,0,0,0,1.25,685 Sand Point Rd,93013
56,150,avg,0,0,0,1.5,685 Sand Point Rd,93013
56,150,100yr,0,0,0,1.5,685 Sand Point Rd,93013
56,175,avg,0,0,0,1.75,685 Sand Point Rd,93013
56,175,100yr,0,0,0,1.75,685 Sand Point Rd,93013
56,200,avg,0,0,0,2,685 Sand Point Rd,93013
56,200,100yr,27,20.8690242767334,0.24837423861026764,2,685 Sand Point Rd,93013
56,500,avg,276.5765380859375,24.22591781616211,0.6042875647544861,5,685 Sand Point Rd,93013
56,500,100yr,314,24.250083923339844,2.0086264610290527,5,685 Sand Point Rd,93013
57,0,avg,0,0,0,0,671 Sand Point Rd,93013
57,0,100yr,0,0,0,0,671 Sand Point Rd,93013
57,25,avg,0,0,0,0.25,671 Sand Point Rd,93013
57,25,100yr,0,0,0,0.25,671 Sand Point Rd,93013
57,50,avg,0,0,0,0.5,671 Sand Point Rd,93013
57,50,100yr,0,0,0,0.5,671 Sand Point Rd,93013
57,75,avg,0,0,0,0.75,671 Sand Point Rd,93013
57,75,100yr,0,0,0,0.75,671 Sand Point Rd,93013
57,100,avg,0,0,0,1,671 Sand Point Rd,93013
57,100,100yr,6,7.438265800476074,0.32460498809814453,1,671 Sand Point Rd,93013
57,125,avg,0,0,0,1.25,671 Sand Point Rd,93013
57,125,100yr,36,16.75677490234375,0.4720781147480011,1.25,671 Sand Point Rd,93013
57,150,avg,41.05197525024414,14.280448913574219,0.2054024338722229,1.5,671 Sand Point Rd,93013
57,150,100yr,65,16.75677490234375,0.4720781147480011,1.5,671 Sand Point Rd,93013
57,175,avg,66.051971435546875,19.957963943481445,0.2528425455093384,1.75,671 Sand Point Rd,93013
57,175,100yr,95,21.78331756591797,0.5686042904853821,1.75,671 Sand Point Rd,93013
57,200,avg,91.91731262207031,19.957963943481445,0.25293928384780884,2,671 Sand Point Rd,93013
57,200,100yr,126,21.78331756591797,0.5686042904853821,2,671 Sand Point Rd,93013
57,500,avg,376.9173278808594,24.156757354736328,0.5885481834411621,5,671 Sand Point Rd,93013
57,500,100yr,413,24.178043365478516,2.161658525466919,5,671 Sand Point Rd,93013
58,0,avg,0,0,0,0,657 Sand Point Rd,93013-1103
58,0,100yr,0,0,0,0,657 Sand Point Rd,93013-1103
58,25,avg,0,0,0,0.25,657 Sand Point Rd,93013-1103
58,25,100yr,0,0,0,0.25,657 Sand Point Rd,93013-1103
58,50,avg,0,0,0,0.5,657 Sand Point Rd,93013-1103
58,50,100yr,0,0,0,0.5,657 Sand Point Rd,93013-1103
58,75,avg,0,0,0,0.75,657 Sand Point Rd,93013-1103
58,75,100yr,13,9.941828727722168,0.44682300090789795,0.75,657 Sand Point Rd,93013-1103
58,100,avg,6.657944202423096,7.5924201011657715,0.18649138510227203,1,657 Sand Point Rd,93013-1103
58,100,100yr,46,9.941828727722168,0.44682300090789795,1,657 Sand Point Rd,93013-1103
58,125,avg,45.661319732666016,16.176109313964844,0.3052106499671936,1.25,657 Sand Point Rd,93013-1103
58,125,100yr,76,18.800325393676758,0.672607958316803,1.25,657 Sand Point Rd,93013-1103
58,150,avg,85.66267395019531,16.176109313964844,0.3052261173725128,1.5,657 Sand Point Rd,93013-1103
58,150,100yr,106,18.800325393676758,0.672607958316803,1.5,657 Sand Point Rd,93013-1103
58,175,avg,110.66267395019531,20.461231231689453,0.3733730614185333,1.75,657 Sand Point Rd,93013-1103
58,175,100yr,136,22.737455368041992,0.816893458366394,1.75,657 Sand Point Rd,93013-1103
58,200,avg,134.9527130126953,20.461231231689453,0.3733404278755188,2,657 Sand Point Rd,93013-1103
58,200,100yr,165,22.737455368041992,0.816893458366394,2,657 Sand Point Rd,93013-1103
58,500,avg,412.5321350097656,24.27396011352539,0.5758581161499023,5,657 Sand Point Rd,93013-1103
58,500,100yr,446,24.282804489135742,2.265442132949829,5,657 Sand Point Rd,93013-1103
59,0,avg,0,0,0,0,645 Sand Point Rd,93013
59,0,100yr,0,0,0,0,645 Sand Point Rd,93013
59,25,avg,0,0,0,0.25,645 Sand Point Rd,93013
59,25,100yr,0,0,0,0.25,645 Sand Point Rd,93013
59,50,avg,0,0,0,0.5,645 Sand Point Rd,93013
59,50,100yr,0,0,0,0.5,645 Sand Point Rd,93013
59,75,avg,0,0,0,0.75,645 Sand Point Rd,93013
59,75,100yr,0,0,0,0.75,645 Sand Point Rd,93013
59,100,avg,0,0,0,1,645 Sand Point Rd,93013
59,100,100yr,0,0,0,1,645 Sand Point Rd,93013
59,125,avg,0,0,0,1.25,645 Sand Point Rd,93013
59,125,100yr,30,18.31298828125,0.9300770163536072,1.25,645 Sand Point Rd,93013
59,150,avg,36.49274444580078,16.086355209350586,0.42574965953826904,1.5,645 Sand Point Rd,93013
59,150,100yr,61,18.31298828125,0.9300770163536072,1.5,645 Sand Point Rd,93013
59,175,avg,62.744712829589844,19.437898635864258,0.5037006139755249,1.75,645 Sand Point Rd,93013
59,175,100yr,91,21.86147689819336,1.1087828874588013,1.75,645 Sand Point Rd,93013
59,200,avg,88.49274444580078,19.437898635864258,0.5037832260131836,2,645 Sand Point Rd,93013
59,200,100yr,120,21.86147689819336,1.1087828874588013,2,645 Sand Point Rd,93013
59,500,avg,373.7447204589844,24.22919464111328,0.5641152262687683,5,645 Sand Point Rd,93013
59,500,100yr,408,24.244401931762695,2.4287660121917725,5,645 Sand Point Rd,93013
60,0,avg,0,0,0,0,635 Sand Point Rd,93013
60,0,100yr,0,0,0,0,635 Sand Point Rd,93013
60,25,avg,0,0,0,0.25,635 Sand Point Rd,93013
60,25,100yr,0,0,0,0.25,635 Sand Point Rd,93013
60,50,avg,0,0,0,0.5,635 Sand Point Rd,93013
60,50,100yr,0,0,0,0.5,635 Sand Point Rd,93013
60,75,avg,0,0,0,0.75,635 Sand Point Rd,93013
60,75,100yr,0,0,0,0.75,635 Sand Point Rd,93013
60,100,avg,0,0,0,1,635 Sand Point Rd,93013
60,100,100yr,11,11.006952285766602,0.6772246956825256,1,635 Sand Point Rd,93013
60,125,avg,9.240226745605469,15.901324272155762,0.47832396626472473,1.25,635 Sand Point Rd,93013
60,125,100yr,40,18.463542938232422,1.0062658786773682,1.25,635 Sand Point Rd,93013
60,150,avg,45.46126174926758,15.901324272155762,0.47828227281570435,1.5,635 Sand Point Rd,93013
60,150,100yr,70,18.463542938232422,1.0062658786773682,1.5,635 Sand Point Rd,93013
60,175,avg,68.69661712646484,18.342639923095703,0.5543832778930664,1.75,635 Sand Point Rd,93013
60,175,100yr,97,21.26355743408203,1.190521240234375,1.75,635 Sand Point Rd,93013
60,200,avg,91.98567962646484,18.342639923095703,0.5544153451919556,2,635 Sand Point Rd,93013
60,200,100yr,124,21.26355743408203,1.190521240234375,2,635 Sand Point Rd,93013
60,500,avg,346.0833740234375,24.305200576782227,0.5614017248153687,5,635 Sand Point Rd,93013
60,500,100yr,386,24.3145809173584,2.476522445678711,5,635 Sand Point Rd,93013
61,0,avg,0,0,0,0,625 Sand Point Rd,93013-1103
61,0,100yr,0,0,0,0,625 Sand Point Rd,93013-1103
61,25,avg,0,0,0,0.25,625 Sand Point Rd,93013-1103
61,25,100yr,0,0,0,0.25,625 Sand Point Rd,93013-1103
61,50,avg,0,0,0,0.5,625 Sand Point Rd,93013-1103
61,50,100yr,0,0,0,0.5,625 Sand Point Rd,93013-1103
61,75,avg,0,0,0,0.75,625 Sand Point Rd,93013-1103
61,75,100yr,8,9.990487098693848,0.6413347721099854,0.75,625 Sand Point Rd,93013-1103
61,100,avg,0,0,0,1,625 Sand Point Rd,93013-1103
61,100,100yr,35,9.990487098693848,0.6413347721099854,1,625 Sand Point Rd,93013-1103
61,125,avg,30.64058494567871,16.536359786987305,0.44250911474227905,1.25,625 Sand Point Rd,93013-1103
61,125,100yr,64,18.9261531829834,0.9375962615013123,1.25,625 Sand Point Rd,93013-1103
61,150,avg,66.5147933959961,16.536359786987305,0.4427293539047241,1.5,625 Sand Point Rd,93013-1103
61,150,100yr,94,18.9261531829834,0.9375962615013123,1.5,625 Sand Point Rd,93013-1103
61,175,avg,89.63318634033203,18.737138748168945,0.5042374134063721,1.75,625 Sand Point Rd,93013-1103
61,175,100yr,120,21.476682662963867,1.0976066589355469,1.75,625 Sand Point Rd,93013-1103
61,200,avg,113.50739288330078,18.737138748168945,0.5040178894996643,2,625 Sand Point Rd,93013-1103
61,200,100yr,147,21.476682662963867,1.0976066589355469,2,625 Sand Point Rd,93013-1103
61,500,avg,368.70928955078125,24.391326904296875,0.5663018822669983,5,625 Sand Point Rd,93013-1103
61,500,100yr,405,24.400171279907227,2.454055070877075,5,625 Sand Point Rd,93013-1103
62,0,avg,0,0,0,0,591 Sand Point Rd,93013
62,0,100yr,0,0,0,0,591 Sand Point Rd,93013
62,25,avg,0,0,0,0.25,591 Sand Point Rd,93013
62,25,100yr,0,0,0,0.25,591 Sand Point Rd,93013
62,50,avg,0,0,0,0.5,591 Sand Point Rd,93013
62,50,100yr,0,0,0,0.5,591 Sand Point Rd,93013
62,75,avg,0,0,0,0.75,591 Sand Point Rd,93013
62,75,100yr,0,0,0,0.75,591 Sand Point Rd,93013
62,100,avg,0,0,0,1,591 Sand Point Rd,93013
62,100,100yr,23,9.911299705505371,0.33092668652534485,1,591 Sand Point Rd,93013
62,125,avg,18.515239715576172,17.008190155029297,0.18899810314178467,1.25,591 Sand Point Rd,93013
62,125,100yr,52,18.71682357788086,0.4508998394012451,1.25,591 Sand Point Rd,93013
62,150,avg,53.51523971557617,17.008190155029297,0.18867982923984528,1.5,591 Sand Point Rd,93013
62,150,100yr,81,18.71682357788086,0.4508998394012451,1.5,591 Sand Point Rd,93013
62,175,avg,77.61363220214844,20.455106735229492,0.2070368379354477,1.75,591 Sand Point Rd,93013
62,175,100yr,109,22.603105545043945,0.510296106338501,1.75,591 Sand Point Rd,93013
62,200,avg,102.5880355834961,20.455106735229492,0.2073637843132019,2,591 Sand Point Rd,93013
62,200,100yr,136,22.603105545043945,0.510296106338501,2,591 Sand Point Rd,93013
62,500,avg,361.9048156738281,24.322858810424805,0.5939429998397827,5,591 Sand Point Rd,93013
62,500,100yr,397,24.352218627929688,2.3678159713745117,5,591 Sand Point Rd,93013
63,0,avg,0,0,0,0,551 Sand Point Rd,93013
63,0,100yr,0,0,0,0,551 Sand Point Rd,93013
63,25,avg,0,0,0,0.25,551 Sand Point Rd,93013
63,25,100yr,0,0,0,0.25,551 Sand Point Rd,93013
63,50,avg,0,0,0,0.5,551 Sand Point Rd,93013
63,50,100yr,0,0,0,0.5,551 Sand Point Rd,93013
63,75,avg,0,0,0,0.75,551 Sand Point Rd,93013
63,75,100yr,0,0,0,0.75,551 Sand Point Rd,93013
63,100,avg,0,0,0,1,551 Sand Point Rd,93013
63,100,100yr,0,0,0,1,551 Sand Point Rd,93013
63,125,avg,0,0,0,1.25,551 Sand Point Rd,93013
63,125,100yr,0,0,0,1.25,551 Sand Point Rd,93013
63,150,avg,0,0,0,1.5,551 Sand Point Rd,93013
63,150,100yr,0,0,0,1.5,551 Sand Point Rd,93013
63,175,avg,0,0,0,1.75,551 Sand Point Rd,93013
63,175,100yr,0,0,0,1.75,551 Sand Point Rd,93013
63,200,avg,0,0,0,2,551 Sand Point Rd,93013
63,200,100yr,0,0,0,2,551 Sand Point Rd,93013
63,500,avg,243.93307495117188,24.276132583618164,0.5908883213996887,5,551 Sand Point Rd,93013
63,500,100yr,271,24.337814331054688,2.5649561882019043,5,551 Sand Point Rd,93013
64,0,avg,0,0,0,0,539 Sand Point Rd,93013
64,0,100yr,0,0,0,0,539 Sand Point Rd,93013
64,25,avg,0,0,0,0.25,539 Sand Point Rd,93013
64,25,100yr,0,0,0,0.25,539 Sand Point Rd,93013
64,50,avg,0,0,0,0.5,539 Sand Point Rd,93013
64,50,100yr,0,0,0,0.5,539 Sand Point Rd,93013
64,75,avg,0,0,0,0.75,539 Sand Point Rd,93013
64,75,100yr,0,0,0,0.75,539 Sand Point Rd,93013
64,100,avg,0,0,0,1,539 Sand Point Rd,93013
64,100,100yr,0,0,0,1,539 Sand Point Rd,93013
64,125,avg,0,0,0,1.25,539 Sand Point Rd,93013
64,125,100yr,12,18.45366096496582,1.089910864830017,1.25,539 Sand Point Rd,93013
64,150,avg,25.699094772338867,17.902482986450195,0.37850111722946167,1.5,539 Sand Point Rd,93013
64,150,100yr,42,18.45366096496582,1.089910864830017,1.5,539 Sand Point Rd,93013
64,175,avg,51.1675910949707,19.18673324584961,0.3867936134338379,1.75,539 Sand Point Rd,93013
64,175,100yr,70,21.468320846557617,1.219844937324524,1.75,539 Sand Point Rd,93013
64,200,avg,76.5989761352539,19.18673324584961,0.38681113719940186,2,539 Sand Point Rd,93013
64,200,100yr,98,21.468320846557617,1.219844937324524,2,539 Sand Point Rd,93013
64,500,avg,347.82012939453125,24.35027313232422,0.5785571336746216,5,539 Sand Point Rd,93013
64,500,100yr,367,24.397911071777344,2.73396897315979,5,539 Sand Point Rd,93013
65,0,avg,0,0,0,0,4217 Avenue Del Mar,93013
65,0,100yr,0,0,0,0,4217 Avenue Del Mar,93013
65,25,avg,0,0,0,0.25,4217 Avenue Del Mar,93013
65,25,100yr,0,0,0,0.25,4217 Avenue Del Mar,93013
65,50,avg,0,0,0,0.5,4217 Avenue Del Mar,93013
65,50,100yr,0,0,0,0.5,4217 Avenue Del Mar,93013
65,75,avg,0,0,0,0.75,4217 Avenue Del Mar,93013
65,75,100yr,0,0,0,0.75,4217 Avenue Del Mar,93013
65,100,avg,0,0,0,1,4217 Avenue Del Mar,93013
65,100,100yr,13,5.814508438110352,0.23708271980285645,1,4217 Avenue Del Mar,93013
65,125,avg,20.006834030151367,17.974193572998047,0.42529499530792236,1.25,4217 Avenue Del Mar,93013
65,125,100yr,31,18.961524963378906,0.8757098913192749,1.25,4217 Avenue Del Mar,93013
65,150,avg,51.385276794433594,17.974193572998047,0.4254230558872223,1.5,4217 Avenue Del Mar,93013
65,150,100yr,66,18.961524963378906,0.8757098913192749,1.5,4217 Avenue Del Mar,93013
65,175,avg,68.26866149902344,20.867361068725586,0.6133755445480347,1.75,4217 Avenue Del Mar,93013
65,175,100yr,101,20.995237350463867,1.2175543308258057,1.75,4217 Avenue Del Mar,93013
65,200,avg,84.3852767944336,20.867361068725586,0.6133007407188416,2,4217 Avenue Del Mar,93013
65,200,100yr,135,20.995237350463867,1.2175543308258057,2,4217 Avenue Del Mar,93013
65,500,avg,391.2686462402344,24.850000381469727,0.6683252453804016,5,4217 Avenue Del Mar,93013
65,500,100yr,428,24.850000381469727,2.6662817001342773,5,4217 Avenue Del Mar,93013
66,0,avg,0,0,0,0,4237 Del Mar Ave,93013
66,0,100yr,0,0,0,0,4237 Del Mar Ave,93013
66,25,avg,0,0,0,0.25,4237 Del Mar Ave,93013
66,25,100yr,0,0,0,0.25,4237 Del Mar Ave,93013
66,50,avg,0,0,0,0.5,4237 Del Mar Ave,93013
66,50,100yr,0,0,0,0.5,4237 Del Mar Ave,93013
66,75,avg,0,0,0,0.75,4237 Del Mar Ave,93013
66,75,100yr,0,0,0,0.75,4237 Del Mar Ave,93013
66,100,avg,0,0,0,1,4237 Del Mar Ave,93013
66,100,100yr,0,0,0,1,4237 Del Mar Ave,93013
66,125,avg,1.8851670026779175,19.517824172973633,0.37156930565834045,1.25,4237 Del Mar Ave,93013
66,125,100yr,14,20.26811408996582,0.758341372013092,1.25,4237 Del Mar Ave,93013
66,150,avg,34.88516616821289,19.517824172973633,0.3716132342815399,1.5,4237 Del Mar Ave,93013
66,150,100yr,50,20.26811408996582,0.758341372013092,1.5,4237 Del Mar Ave,93013
66,175,avg,50.696128845214844,22.033714294433594,0.5788705348968506,1.75,4237 Del Mar Ave,93013
66,175,100yr,84,22.415531158447266,1.1131364107131958,1.75,4237 Del Mar Ave,93013
66,200,avg,66.01656341552734,22.033714294433594,0.5788388252258301,2,4237 Del Mar Ave,93013
66,200,100yr,118,22.415531158447266,1.1131364107131958,2,4237 Del Mar Ave,93013
66,500,avg,373.8851623535156,24.850000381469727,0.6759051084518433,5,4237 Del Mar Ave,93013
66,500,100yr,409,24.850000381469727,2.5851707458496094,5,4237 Del Mar Ave,93013
67,0,avg,0,0,0,0,4257 Avenue Del Mar,93013
67,0,100yr,0,0,0,0,4257 Avenue Del Mar,93013
67,25,avg,0,0,0,0.25,4257 Avenue Del Mar,93013
67,25,100yr,0,0,0,0.25,4257 Avenue Del Mar,93013
67,50,avg,0,0,0,0.5,4257 Avenue Del Mar,93013
67,50,100yr,0,0,0,0.5,4257 Avenue Del Mar,93013
67,75,avg,0,0,0,0.75,4257 Avenue Del Mar,93013
67,75,100yr,0,0,0,0.75,4257 Avenue Del Mar,93013
67,100,avg,0,0,0,1,4257 Avenue Del Mar,93013
67,100,100yr,11,6.728662967681885,0.2682296633720398,1,4257 Avenue Del Mar,93013
67,125,avg,20.838869094848633,19.8430233001709,0.3483661413192749,1.25,4257 Avenue Del Mar,93013
67,125,100yr,34,20.41450309753418,0.750129759311676,1.25,4257 Avenue Del Mar,93013
67,150,avg,54.19059371948242,19.8430233001709,0.34839552640914917,1.5,4257 Avenue Del Mar,93013
67,150,100yr,71,20.41450309753418,0.750129759311676,1.5,4257 Avenue Del Mar,93013
67,175,avg,69.29478454589844,22.043094635009766,0.5561255812644958,1.75,4257 Avenue Del Mar,93013
67,175,100yr,104,22.77762222290039,1.0983772277832031,1.75,4257 Avenue Del Mar,93013
67,200,avg,84.19058990478516,22.043094635009766,0.5560934543609619,2,4257 Avenue Del Mar,93013
67,200,100yr,138,22.77762222290039,1.0983772277832031,2,4257 Avenue Del Mar,93013
67,500,avg,391.23150634765625,24.850000381469727,0.6768962740898132,5,4257 Avenue Del Mar,93013
67,500,100yr,427,24.850000381469727,2.562819719314575,5,4257 Avenue Del Mar,93013
68,0,avg,0,0,0,0,4267 Avenue Del Mar,93013
68,0,100yr,0,0,0,0,4267 Avenue Del Mar,93013
68,25,avg,0,0,0,0.25,4267 Avenue Del Mar,93013
68,25,100yr,0,0,0,0.25,4267 Avenue Del Mar,93013
68,50,avg,0,0,0,0.5,4267 Avenue Del Mar,93013
68,50,100yr,0,0,0,0.5,4267 Avenue Del Mar,93013
68,75,avg,0,0,0,0.75,4267 Avenue Del Mar,93013
68,75,100yr,28,5.805622577667236,0.3370104730129242,0.75,4267 Avenue Del Mar,93013
68,100,avg,32.94938278198242,3.510740041732788,0.19533111155033112,1,4267 Avenue Del Mar,93013
68,100,100yr,57,5.805622577667236,0.3370104730129242,1,4267 Avenue Del Mar,93013
68,125,avg,67.94938659667969,20.36589241027832,0.30935657024383545,1.25,4267 Avenue Del Mar,93013
68,125,100yr,82,20.40080451965332,0.7126052975654602,1.25,4267 Avenue Del Mar,93013
68,150,avg,102.94938659667969,20.36589241027832,0.30930784344673157,1.5,4267 Avenue Del Mar,93013
68,150,100yr,119,20.40080451965332,0.7126052975654602,1.5,4267 Avenue Del Mar,93013
68,175,avg,117.94938659667969,21.712745666503906,0.5228444933891296,1.75,4267 Avenue Del Mar,93013
68,175,100yr,153,22.635183334350586,1.044001817703247,1.75,4267 Avenue Del Mar,93013
68,200,avg,132.9493865966797,21.712745666503906,0.5229078531265259,2,4267 Avenue Del Mar,93013
68,200,100yr,186,22.635183334350586,1.044001817703247,2,4267 Avenue Del Mar,93013
68,500,avg,439.94952392578125,24.850000381469727,0.6773080825805664,5,4267 Avenue Del Mar,93013
68,500,100yr,476,24.850000381469727,2.51491379737854,5,4267 Avenue Del Mar,93013
69,0,avg,0,0,0,0,4271 Del Mar Ave,93013
69,0,100yr,0,0,0,0,4271 Del Mar Ave,93013
69,25,avg,0,0,0,0.25,4271 Del Mar Ave,93013
69,25,100yr,0,0,0,0.25,4271 Del Mar Ave,93013
69,50,avg,0,0,0,0.5,4271 Del Mar Ave,93013
69,50,100yr,0,0,0,0.5,4271 Del Mar Ave,93013
69,75,avg,0,0,0,0.75,4271 Del Mar Ave,93013
69,75,100yr,0,0,0,0.75,4271 Del Mar Ave,93013
69,100,avg,0,0,0,1,4271 Del Mar Ave,93013
69,100,100yr,15,9.249136924743652,0.6797472834587097,1,4271 Del Mar Ave,93013
69,125,avg,23.459712982177734,19.032913208007812,0.39601463079452515,1.25,4271 Del Mar Ave,93013
69,125,100yr,36,19.24200439453125,1.046492338180542,1.25,4271 Del Mar Ave,93013
69,150,avg,55.6162223815918,19.032913208007812,0.39602935314178467,1.5,4271 Del Mar Ave,93013
69,150,100yr,70,19.24200439453125,1.046492338180542,1.5,4271 Del Mar Ave,93013
69,175,avg,67.9503173828125,20.646957397460938,0.549670934677124,1.75,4271 Del Mar Ave,93013
69,175,100yr,100,21.926164627075195,1.3855178356170654,1.75,4271 Del Mar Ave,93013
69,200,avg,80.36788177490234,20.646957397460938,0.5496488213539124,2,4271 Del Mar Ave,93013
69,200,100yr,130,21.926164627075195,1.3855178356170654,2,4271 Del Mar Ave,93013
69,500,avg,362.11346435546875,24.850000381469727,0.662771999835968,5,4271 Del Mar Ave,93013
69,500,100yr,394,24.850000381469727,2.7080914974212646,5,4271 Del Mar Ave,93013
70,0,avg,0,0,0,0,4285 Avenue Del Mar,93013
70,0,100yr,0,0,0,0,4285 Avenue Del Mar,93013
70,25,avg,0,0,0,0.25,4285 Avenue Del Mar,93013
70,25,100yr,0,0,0,0.25,4285 Avenue Del Mar,93013
70,50,avg,0,0,0,0.5,4285 Avenue Del Mar,93013
70,50,100yr,0,0,0,0.5,4285 Avenue Del Mar,93013
70,75,avg,0,0,0,0.75,4285 Avenue Del Mar,93013
70,75,100yr,0,0,0,0.75,4285 Avenue Del Mar,93013
70,100,avg,0,0,0,1,4285 Avenue Del Mar,93013
70,100,100yr,0,0,0,1,4285 Avenue Del Mar,93013
70,125,avg,2.285983085632324,18.034927368164062,0.30747663974761963,1.25,4285 Avenue Del Mar,93013
70,125,100yr,16,18.53236198425293,0.8358397483825684,1.25,4285 Avenue Del Mar,93013
70,150,avg,37.806522369384766,18.045570373535156,0.3089229166507721,1.5,4285 Avenue Del Mar,93013
70,150,100yr,54,18.53236198425293,0.8358397483825684,1.5,4285 Avenue Del Mar,93013
70,175,avg,52.726646423339844,20.34297752380371,0.5000483393669128,1.75,4285 Avenue Del Mar,93013
70,175,100yr,87,21.74099349975586,1.19800865650177,1.75,4285 Avenue Del Mar,93013
70,200,avg,67.69465637207031,20.34297752380371,0.5000091195106506,2,4285 Avenue Del Mar,93013
70,200,100yr,120,21.74099349975586,1.19800865650177,2,4285 Avenue Del Mar,93013
70,500,avg,373.7266540527344,24.849729537963867,0.6725932955741882,5,4285 Avenue Del Mar,93013
70,500,100yr,409,24.849674224853516,2.579399585723877,5,4285 Avenue Del Mar,93013
71,0,avg,0,0,0.473311185836792,0,4307 Del Mar Ave,93013
71,0,100yr,0,0,1.1460235118865967,0,4307 Del Mar Ave,93013
